age,gender,mbti,styles
21,male,INFJ,"노마드, 모더니즘, 고전주의, 미니멀리즘"
22,male,INTJ,"미니멀리즘, 모더니즘, 아방가르드, 아르누보, 서스테이너블"
25,female,ISFJ,"젠더뉴트럴, 미니멀리즘, 모더니즘, 고전주의, 복고풍"
53,female,ESFJ,"미니멀리즘, 젠더뉴트럴, 고전주의, 복고풍, 보헤미안"
26,female,ISFJ,"미니멀리즘, 젠더뉴트럴, 모더니즘, 복고풍, 고전주의"
26,male,ENFJ,"카운트리, 서스테이너블, 젠더뉴트럴, 스포티, 아르누보"
27,female,INFP,"카운트리, 보헤미안, 빅토리아, 서스테이너블, 아르누보, 코티지코어"
25,female,ISFP,"젠더뉴트럴, 키치, 모노크롬, 보헤미안, 인더스트리얼, 모더니즘, 미니멀리즘"
28,male,ESTJ,"스포티, 스트리트웨어, 인더스트리얼, 모더니즘, 젠더뉴트럴, 모노크롬, 미니멀리즘, 하이테크, 아방가르드"
20,female,ISFJ,"카운트리, 로맨틱, 빅토리아, 펑크, 미니멀리즘"
25,female,ISTJ,"카운트리, 젠터 뉴트럴, 빅토리아, 모더니즘, 미니멀리즘"
18,female,ESTP,"하이테크, 모더니즘, 모노크롬, 복고풍, 고전주의"
23,female,ENFP,"미니멀리즘, 아르누보, 서스테이너블, 젠더뉴트럴, 코티지코어"
21,female,ISFJ,"복고풍, 키치, 하이테크, 팝아트, 펑크"
23,male,ISFP,"젠더뉴트럴, 복고풍, 카운트리, 모더니즘, 코티지코어, 스트리트웨어, 빈티지, 그런지, 모노크롬, 서스테이너블, 아방가르드, 미니멀리즘"
24,female,ISFJ,"빅토리아, 모더니즘, 카운트리, 미니멀리즘, 보헤미안"
26,secret,ISTP,"젠더뉴트럴, 코티지코어, 아르누보, 미니멀리즘, 모더니즘, 인더스트리얼, 카운트리, 복고풍, 서스테이너블, 고전주의"
26,male,ENFJ,"아르누보, 젠더뉴트럴, 카운트리, 스포티, 서스테이너블"
19,female,INFP,"카운트리, 로맨틱, 젠더뉴트럴, 아르누보, 서스테이너블, 미니멀리즘, 코티지코어, 빅토리아"
25,female,ESTJ,"코티지코어, 서스테이너블, 빅토리아, 카운트리, 모더니즘"
26,female,ISTJ,"코티지코어, 키치, 팝아트, 미니멀리즘, 모더니즘"
24,female,ISTJ,"코티지코어, 팝아트, 모더니즘, 미니멀리즘, 키치"
26,female,ENTJ,"고전주의, 카운트리, 코티지코어, 로맨틱, 하이테크, 모더니즘, 서스테이너블, 젠더뉴트럴, 미니멀리즘, 모노크롬"
24,female,ISTJ,"모더니즘, 피트니스, 모노크롬, 스포티, 빅토리아, 서스테이너블, 미니멀리즘, 하이테크, 사이버펑크"
23,female,ISFJ,"키치, 팝아트, 펑크, 복고풍, 하이테크"
24,female,ISTP,"젠더뉴트럴, 미니멀리즘, 하이테크, 스포티, 인더스트리얼, 모노크롬"
25,female,INFP,"미니멀리즘, 펑크, 카운트리, 모더니즘, 피트니스, 복고풍, 모노크롬, 스트리트웨어, 에스닉, 빅토리아, 고전주의, 보헤미안, 스포티, 사이버펑크, 코티지코어, 빈티지"
21,female,ISTP,"하이테크, 미니멀리즘, 모노크롬, 스포티, 인더스트리얼, 젠더뉴트럴"
25,female,INFJ,"복고풍, 카운트리, 젠더뉴트럴, 빈티지, 고전주의, 빅토리아, 미니멀리즘, 아르누보"
22,male,INFJ,"고전주의, 빈티지, 그런지, 모노크롬, 아방가르드"
22,female,ISTJ,"미니멀리즘, 팝아트, 모더니즘, 키치, 코티지코어"
22,secret,ISTP,"젠더뉴트럴, 모더니즘, 복고풍, 서스테이너블, 미니멀리즘, 카운트리, 인더스트리얼, 아르누보, 고전주의, 코티지코어"
24,male,ISFP,"젠더뉴트럴, 스트리트웨어, 코티지코어, 하이테크, 스포티"
21,female,ISFP,"보헤미안, 키치, 모더니즘, 젠더뉴트럴, 인더스트리얼, 미니멀리즘, 모노크롬"
18,female,ENTP,"인더스트리얼, 서스테이너블, 복고풍, 빅토리아, 모더니즘, 고전주의, 젠더뉴트럴"
26,female,INFJ,"고전주의, 아르누보, 복고풍, 미니멀리즘, 빅토리아, 카운트리, 젠더뉴트럴, 빈티지"
20,female,INTJ,"고전주의, 젠더뉴트럴, 빈티지, 모노크롬, 사이버펑크, 모더니즘, 아르누보"
26,female,ENTJ,"모노크롬, 젠더뉴트럴, 카운트리, 모더니즘, 로맨틱, 코티지코어, 미니멀리즘, 고전주의, 하이테크, 서스테이너블"
22,female,INFJ,"카운트리, 아르누보, 젠더뉴트럴, 미니멀리즘, 고전주의, 복고풍, 빈티지, 빅토리아"
23,female,ISFJ,"카운트리, 로맨틱, 빅토리아, 펑크, 미니멀리즘"
24,female,ENTJ,"코티지코어, 로맨틱, 빅토리아, 서스테이너블"
22,female,INFP,"팝아트, 스트리트웨어, 키치, 펑크, 사이버펑크"
26,male,INFJ,"카운트리, 모노크롬, 모더니즘, 미니멀리즘, 아르데코"
27,male,ENFP,"스포티, 모노크롬, 보헤미안, 피트니스, 하이테크, 인더스트리얼, 모더니즘, 사이버펑크, 아방가르드, 서스테이너블, 아르데코, 복고풍, 코티지코어, 미니멀리즘, 젠더뉴트럴"
23,female,ISFP,"모더니즘, 모노크롬, 인더스트리얼, 보헤미안, 미니멀리즘, 젠더뉴트럴, 키치"
25,female,ENFP,"빅토리아, 코티지코어, 로맨틱, 모더니즘, 복고풍"
26,female,ESFP,"모더니즘, 빅토리아, 아르데코, 고전주의, 미니멀리즘, 서스테이너블, 젠더뉴트럴, 복고풍"
24,female,ISFP,"서스테이너블, 복고풍, 아르누보, 젠더뉴트럴, 모더니즘, 빅토리아, 고전주의"
22,female,INTP,"보헤미안, 사이버펑크, 복고풍, 키치, 아방가르드"
20,female,ESTP,"모더니즘, 젠더뉴트럴, 서스테이너블, 아르누보, 코티지코어"
25,female,ESTP,"빅토리아, 모더니즘, 사이버펑크, 스트리트웨어, 복고풍, 키치, 하이테크, 보헤미안"
22,female,ESFP,"에스닉, 키치, 젠더뉴트럴, 보헤미안, 로맨틱, 모더니즘, 서스테이너블, 빅토리아"
24,male,ESTP,"스트리트웨어, 하이테크, 모더니즘, 모노크롬, 고전주의"
20,female,ESTP,"모더니즘, 젠더뉴트럴, 코티지코어, 서스테이너블, 아르누보"
23,female,INTP,"고전주의, 빅토리아, 모더니즘, 사이버펑크, 복고풍"
31,male,ESTJ,"모더니즘, 미니멀리즘, 스포티, 스트리트웨어, 모노크롬, 하이테크, 아방가르드, 인더스트리얼, 젠더뉴트럴"
26,secret,ISTP,"카운트리, 서스테이너블, 모더니즘, 고전주의, 코티지코어, 젠더뉴트럴, 인더스트리얼, 복고풍, 미니멀리즘, 아르누보"
21,female,ISFJ,"카운트리, 펑크, 로맨틱, 미니멀리즘, 빅토리아"
24,female,ESFP,"빅토리아, 모더니즘, 젠더뉴트럴, 복고풍, 미니멀리즘, 아르데코, 고전주의, 서스테이너블"
53,male,ENFP,"고전주의, 아방가르드, 아르누보, 젠더뉴트럴, 그런지, 사이버펑크"
20,female,INFP,"아르누보, 서스테이너블, 미니멀리즘, 빅토리아, 젠더뉴트럴, 로맨틱, 카운트리, 코티지코어"
18,female,ISTP,"젠더뉴트럴, 미니멀리즘, 스포티, 모더니즘, 카운트리"
25,female,ESTP,"스트리트웨어, 하이테크, 보헤미안, 모더니즘, 사이버펑크, 키치, 복고풍, 빅토리아"
22,male,ESTP,"스트리트웨어, 하이테크, 고전주의, 모더니즘, 모노크롬"
52,male,ENFP,"젠더뉴트럴, 아방가르드, 아르누보, 고전주의, 사이버펑크, 그런지"
50,male,ENFP,"아방가르드, 젠더뉴트럴, 그런지, 고전주의, 아르누보, 사이버펑크"
31,male,ENFP,"빅토리아, 코티지코어, 고전주의, 복고풍"
22,female,INFJ,"고전주의, 젠더뉴트럴, 아르누보, 모더니즘, 모노크롬, 아방가르드, 서스테이너블, 빅토리아, 그런지, 인더스트리얼"
23,female,ISFJ,"카운트리, 젠더뉴트럴, 코티지코어, 빅토리아, 미니멀리즘, 서스테이너블"
28,female,ESFP,"복고풍, 모더니즘, 빅토리아, 아르데코, 서스테이너블, 미니멀리즘, 고전주의, 젠더뉴트럴"
23,female,ENFP,"복고풍, 로맨틱, 코티지코어, 모더니즘, 빅토리아"
26,female,ESTP,"키치, 복고풍, 보헤미안, 빅토리아, 모더니즘, 사이버펑크, 스트리트웨어, 하이테크"
22,male,ENFJ,"코티지코어, 모더니즘, 그런지, 보헤미안, 사이버펑크, 인더스트리얼, 스트리트웨어, 빅토리아"
25,female,ISFP,"빅토리아, 미니멀리즘, 사이버펑크, 고전주의, 모더니즘"
21,female,ISTJ,"모더니즘, 사이버펑크, 미니멀리즘, 카운트리, 빅토리아"
24,female,ISFJ,"팝아트, 복고풍, 펑크, 하이테크, 키치"
22,male,ENFP,"스트리트웨어, 모더니즘, 하이테크, 아르누보, 젠더뉴트럴, 미니멀리즘"
21,female,ESFP,"서스테이너블, 젠더뉴트럴, 보헤미안, 에스닉, 로맨틱, 빅토리아, 키치, 모더니즘"
22,female,ENFP,"아르데코, 아르누보, 모노크롬, 고전주의, 젠더뉴트럴, 미니멀리즘"
25,male,ISFP,"젠더뉴트럴, 코티지코어, 모노크롬, 빈티지, 아방가르드, 그런지, 모더니즘, 미니멀리즘, 카운트리, 복고풍, 스트리트웨어, 서스테이너블"
26,female,ISTP,"고전주의, 빈티지, 미니멀리즘, 젠더뉴트럴, 코티지코어, 빅토리아"
18,female,ISTP,"코티지코어, 모더니즘, 젠더뉴트럴, 서스테이너블, 빅토리아"
53,female,ESFJ,"보헤미안, 고전주의, 젠더뉴트럴, 미니멀리즘, 복고풍"
22,male,ESFP,"스포티, 사이버펑크, 카운트리, 스트리트웨어, 코티지코어"
23,male,ENFP,"모더니즘, 미니멀리즘, 아르누보, 젠더뉴트럴, 스트리트웨어, 하이테크"
25,male,ISFJ,"복고풍, 모더니즘, 미니멀리즘, 스포티, 하이테크, 빈티지, 카운트리, 젠더뉴트럴, 모노크롬"
47,female,ISFJ,"코티지코어, 빅토리아, 모더니즘, 로맨틱, 피트니스, 보헤미안, 복고풍, 카운트리, 인더스트리얼, 고전주의, 젠더뉴트럴"
54,female,ESFJ,"복고풍, 고전주의, 젠더뉴트럴, 미니멀리즘, 보헤미안"
24,female,ISFP,"고전주의, 사이버펑크, 모더니즘, 빅토리아, 미니멀리즘"
24,female,ISFJ,"빅토리아, 미니멀리즘, 카운트리, 펑크, 로맨틱"
23,female,ISFP,"미니멀리즘, 스트리트웨어, 카운트리, 코티지코어, 고전주의, 빅토리아"
23,male,ESTJ,"빈티지, 노마드, 코티지코어, 하이테크, 피트니스, 복고풍"
21,female,INFP,"사이버펑크, 펑크, 스트리트웨어, 키치, 팝아트"
24,male,ESTP,"모더니즘, 모노크롬, 스트리트웨어, 고전주의, 하이테크"
21,male,ISTP,"빈티지, 복고풍, 모더니즘, 스트리트웨어, 미니멀리즘"
27,female,ESFP,"미니멀리즘, 고전주의, 아르데코, 모더니즘, 젠더뉴트럴, 복고풍, 서스테이너블, 빅토리아"
28,male,ENFP,"보헤미안, 스포티, 복고풍, 모더니즘, 인더스트리얼, 코티지코어, 서스테이너블, 하이테크, 모노크롬, 아르데코, 피트니스, 젠더뉴트럴, 사이버펑크, 아방가르드, 미니멀리즘"
21,female,INFJ,"고전주의, 모더니즘, 모노크롬, 미니멀리즘, 서스테이너블, 코티지코어, 빈티지"
18,female,ENTP,"인더스트리얼, 고전주의, 젠더뉴트럴, 모더니즘, 빅토리아, 서스테이너블, 복고풍"
25,female,ESFP,"키치, 서스테이너블, 젠더뉴트럴, 에스닉, 빅토리아, 로맨틱, 모더니즘, 보헤미안"
27,female,ESFP,"복고풍, 젠더뉴트럴, 모더니즘, 빅토리아, 서스테이너블, 고전주의, 아르데코, 미니멀리즘"
23,male,ISFP,"젠더뉴트럴, 스트리트웨어, 코티지코어, 스포티, 하이테크"
26,male,ENFP,"모노크롬, 모더니즘, 아르데코, 스포티, 젠더뉴트럴, 복고풍, 피트니스, 아방가르드, 미니멀리즘, 하이테크, 코티지코어, 보헤미안, 서스테이너블, 인더스트리얼, 사이버펑크"
21,female,ESTP,"서스테이너블, 아르누보, 젠더뉴트럴, 모더니즘, 코티지코어"
22,female,ESFP,"서스테이너블, 로맨틱, 젠더뉴트럴, 모더니즘, 보헤미안, 빅토리아, 키치, 에스닉"
21,female,INFP,"사이버펑크, 펑크, 스트리트웨어, 키치, 팝아트"
21,male,INFJ,"미니멀리즘, 노마드, 모더니즘, 고전주의"
22,female,ISFJ,"빅토리아, 젠더뉴트럴, 모더니즘, 서스테이너블, 카운트리"
22,female,ESTJ,"코티지코어, 빅토리아, 모더니즘, 서스테이너블, 카운트리"
23,female,INTP,"코티지코어, 스트리트웨어, 복고풍, 키치, 빅토리아, 아르누보, 고전주의, 카운트리, 보헤미안, 팝아트, 에스닉"
25,male,ISTP,"복고풍, 서스테이너블, 빅토리아, 모더니즘, 사이버펑크, 모노크롬"
20,female,INFP,"서스테이너블, 사이버펑크, 빅토리아, 모더니즘, 코티지코어, 그런지"
25,female,ISTP,"로맨틱, 에스닉, 보헤미안, 하이테크, 모더니즘, 아르누보, 젠더뉴트럴, 고전주의, 키치, 카운트리, 사이버펑크, 서스테이너블, 스포티, 미니멀리즘, 복고풍, 빅토리아"
31,male,ESTJ,"아방가르드, 젠더뉴트럴, 스트리트웨어, 모노크롬, 인더스트리얼, 하이테크, 모더니즘, 스포티, 미니멀리즘"
23,female,INTP,"고전주의, 빅토리아, 복고풍, 사이버펑크, 모더니즘"
18,female,ISTP,"스포티, 카운트리, 젠더뉴트럴, 미니멀리즘, 모더니즘"
23,female,ENTJ,"코티지코어, 모노크롬, 빅토리아, 서스테이너블, 스포티, 모더니즘, 미니멀리즘, 노마드, 고전주의, 사이버펑크, 젠더뉴트럴"
24,male,ISFP,"코티지코어, 스트리트웨어, 젠더뉴트럴, 스포티, 하이테크"
22,female,ISFJ,"서스테이너블, 카운트리, 코티지코어, 빅토리아, 젠더뉴트럴, 미니멀리즘"
19,female,ESTP,"코티지코어, 서스테이너블, 젠더뉴트럴, 아르누보, 모더니즘"
25,female,ISTJ,"사이버펑크, 하이테크, 피트니스, 빅토리아, 스포티, 미니멀리즘, 모더니즘, 서스테이너블, 모노크롬"
25,female,ENTJ,"모더니즘, 서스테이너블, 코티지코어, 젠더뉴트럴, 카운트리, 미니멀리즘, 고전주의, 하이테크, 로맨틱, 모노크롬"
50,female,ISFJ,"코티지코어, 로맨틱, 피트니스, 빅토리아, 복고풍, 카운트리, 인더스트리얼, 고전주의, 보헤미안, 모더니즘, 젠더뉴트럴"
22,male,ISFJ,"피트니스, 사이버펑크, 코티지코어, 빅토리아, 서스테이너블, 스포티, 하이테크"
52,female,ESFJ,"고전주의, 젠더뉴트럴, 복고풍, 미니멀리즘, 보헤미안"
26,male,ISFP,"그런지, 서스테이너블, 빈티지, 모노크롬, 모더니즘, 젠더뉴트럴, 스트리트웨어, 복고풍, 카운트리, 코티지코어, 아방가르드, 미니멀리즘"
23,female,INTP,"키치, 복고풍, 보헤미안, 아방가르드, 사이버펑크"
24,female,ISTJ,"모더니즘, 모노크롬, 인더스트리얼, 에스닉, 젠더뉴트럴"
26,female,INFP,"서스테이너블, 보헤미안, 아르누보, 코티지코어, 카운트리, 빅토리아"
18,female,ISTJ,"카운트리, 빅토리아, 코티지코어, 복고풍, 고전주의"
24,female,ENFP,"모노크롬, 젠더뉴트럴, 아르데코, 아르누보, 미니멀리즘, 고전주의"
22,female,INFP,"팝아트, 키치, 사이버펑크, 펑크, 스트리트웨어"
28,male,ENFP,"코티지코어, 고전주의, 빅토리아, 복고풍"
23,male,ISFP,"서스테이너블, 복고풍, 스트리트웨어, 모더니즘, 모노크롬, 빈티지, 그런지, 아방가르드, 미니멀리즘, 카운트리, 젠더뉴트럴, 코티지코어"
18,female,ESTP,"복고풍, 펑크, 고전주의, 그런지"
24,female,ISTP,"서스테이너블, 사이버펑크, 젠더뉴트럴, 로맨틱, 코티지코어, 빈티지, 모더니즘, 그런지, 빅토리아, 에스닉, 모노크롬, 고전주의, 미니멀리즘, 아방가르드, 인더스트리얼, 카운트리, 아르누보"
24,female,INTP,"빅토리아, 사이버펑크, 모더니즘, 고전주의, 복고풍"
26,male,ESTP,"모더니즘, 스트리트웨어, 고전주의, 하이테크, 모노크롬"
24,female,ENTJ,"카운트리, 미니멀리즘, 모노크롬, 로맨틱, 젠더뉴트럴, 모더니즘, 코티지코어, 고전주의, 서스테이너블, 하이테크"
29,female,ENFJ,"고전주의, 빅토리아, 로맨틱, 아르누보"
23,female,ENFP,", 아르누보, 서스테이너블, 젠더뉴트럴, 코티지코어, 미니멀리즘"
22,female,ENFP,", 코티지코어, 미니멀리즘, 젠더뉴트럴, 서스테이너블, 아르누보"
23,female,ISTJ,"인더스트리얼, 에스닉, 젠더뉴트럴, 모노크롬, 모더니즘"
23,male,ENFJ,"젠더뉴트럴, 서스테이너블, 카운트리, 스포티, 아르누보"
23,female,ISFJ,"사이버펑크, 로맨틱, 젠더뉴트럴, 미니멀리즘, 빅토리아"
25,female,ISFP,"빅토리아, 아르누보, 복고풍, 고전주의, 젠더뉴트럴, 모더니즘, 서스테이너블"
21,male,INFJ,"빈티지, 그런지, 모노크롬, 아방가르드, 고전주의"
25,male,INFJ,"모노크롬, 미니멀리즘, 카운트리, 아르데코, 모더니즘"
24,female,ISFP,"키치, 모더니즘, 젠더뉴트럴, 미니멀리즘, 모노크롬, 보헤미안, 인더스트리얼"
19,female,ENTP,"복고풍, 젠더뉴트럴, 인더스트리얼, 빅토리아, 고전주의, 서스테이너블, 모더니즘"
18,female,ESTP,"복고풍, 고전주의, 펑크, 그런지"
23,female,ISFJ,"젠더뉴트럴, 사이버펑크, 미니멀리즘, 빅토리아, 로맨틱"
24,female,ESFP,"코티지코어, 미니멀리즘, 그런지, 아르데코, 아방가르드"
25,female,ESFP,"에스닉, 로맨틱, 키치, 젠더뉴트럴, 서스테이너블, 빅토리아, 모더니즘, 보헤미안"
21,female,INTP,"보헤미안, 키치, 모노크롬, 미니멀리즘, 모더니즘, 젠더뉴트럴"
23,female,INTP,"아방가르드, 보헤미안, 고전주의, 아르데코, 모더니즘, 복고풍, 로맨틱, 하이테크, 젠더뉴트럴, 아르누보, 빅토리아"
22,female,ENFP,"모더니즘, 로맨틱, 빅토리아, 복고풍, 코티지코어"
20,female,ISFJ,"빅토리아, 카운트리, 로맨틱, 펑크, 미니멀리즘"
22,female,ESFP,"코티지코어, 아방가르드, 미니멀리즘, 그런지, 아르데코"
23,female,ENTJ,"미니멀리즘, 서스테이너블, 하이테크, 고전주의, 로맨틱, 젠더뉴트럴, 모노크롬, 카운트리, 모더니즘, 코티지코어"
23,female,ISTP,"빅토리아, 미니멀리즘, 카운트리, 모더니즘, 아르누보, 사이버펑크, 보헤미안, 키치, 고전주의, 에스닉, 젠더뉴트럴, 서스테이너블, 복고풍, 스포티, 하이테크, 로맨틱"
26,female,INTP,"고전주의, 빅토리아, 복고풍, 사이버펑크, 모더니즘"
25,female,ISFJ,"사이버펑크, 젠더뉴트럴, 미니멀리즘, 빅토리아, 로맨틱"
57,male,ISFJ,"젠더뉴트럴, 모더니즘, 코티지코어, 복고풍, 서스테이너블, 빈티지, 보헤미안, 빅토리아"
25,female,ISFP,"코티지코어, 서스테이너블, 모더니즘, 미니멀리즘, 고전주의"
21,female,ISTJ,"피트니스, 미니멀리즘, 빅토리아, 사이버펑크, 모더니즘, 스포티, 하이테크, 서스테이너블, 모노크롬"
25,female,ISFJ,"서스테이너블, 카운트리, 빅토리아, 미니멀리즘, 젠더뉴트럴, 코티지코어"
19,female,ISTP,"미니멀리즘, 스포티, 모더니즘, 카운트리, 젠더뉴트럴"
18,female,ENTP,"고전주의, 인더스트리얼, 서스테이너블, 복고풍, 젠더뉴트럴, 빅토리아, 모더니즘"
23,male,INFJ,"노마드, 고전주의, 모더니즘, 미니멀리즘"
21,female,ENFP,"서스테이너블, 코티지코어, 젠더뉴트럴, 아르누보, 미니멀리즘, "
21,male,ISTP,"스트리트웨어, 모더니즘, 빈티지, 미니멀리즘, 복고풍"
23,female,ENTJ,"고전주의, 젠더뉴트럴, 빅토리아, 서스테이너블, 사이버펑크, 미니멀리즘, 코티지코어, 모노크롬, 스포티, 모더니즘, 노마드"
25,male,ISTP,"서스테이너블, 모더니즘, 사이버펑크, 복고풍, 빅토리아, 모노크롬"
18,female,ESTP,"그런지, 고전주의, 펑크, 복고풍"
25,female,INTP,"사이버펑크, 복고풍, 보헤미안, 키치, 아방가르드"
29,male,ESTJ,"모더니즘, 모노크롬, 미니멀리즘, 인더스트리얼, 스트리트웨어, 스포티, 아방가르드, 젠더뉴트럴, 하이테크"
22,female,ENTJ,"코티지코어, 사이버펑크, 고전주의, 젠더뉴트럴, 서스테이너블, 노마드, 모더니즘, 스포티, 미니멀리즘, 모노크롬, 빅토리아"
25,female,ESFJ,"미니멀리즘, 고전주의, 서스테이너블, 모더니즘, 아르누보, "
26,male,ISFJ,"복고풍, 젠더뉴트럴, 하이테크, 모노크롬, 빈티지, 미니멀리즘, 카운트리, 스포티, 모더니즘"
26,female,ISFP,"모더니즘, 젠더뉴트럴, 빅토리아, 고전주의, 서스테이너블, 아르누보, 복고풍"
24,male,ISFJ,"스포티, 모노크롬, 모더니즘, 카운트리, 빈티지, 복고풍, 미니멀리즘, 하이테크, 젠더뉴트럴"
26,male,ISFJ,"젠더뉴트럴, 스포티, 하이테크, 미니멀리즘, 카운트리, 모노크롬, 복고풍, 빈티지, 모더니즘"
23,male,ISFJ,"모더니즘, 카운트리, 복고풍, 하이테크, 스포티, 모노크롬, 빈티지, 미니멀리즘, 젠더뉴트럴"
25,female,INFP,"아르누보, 빅토리아, 보헤미안, 코티지코어, 카운트리, 서스테이너블"
23,male,ESTJ,"피트니스, 코티지코어, 복고풍, 하이테크, 빈티지, 노마드"
20,female,ENTJ,"모노크롬, 서스테이너블, 사이버펑크, 스포티, 코티지코어, 젠더뉴트럴, 노마드, 빅토리아, 고전주의, 모더니즘, 미니멀리즘"
49,male,ENFP,"그런지, 사이버펑크, 아방가르드, 젠더뉴트럴, 고전주의, 아르누보"
25,female,ESTP,"하이테크, 보헤미안, 빅토리아, 모더니즘, 복고풍, 사이버펑크, 키치, 스트리트웨어"
26,female,ISTP,"고전주의, 미니멀리즘, 빅토리아, 코티지코어, 빈티지, 젠더뉴트럴"
22,female,ISFJ,"모더니즘, 보헤미안, 빅토리아, 미니멀리즘, 카운트리"
25,male,ISTP,"복고풍, 빅토리아, 모더니즘, 사이버펑크, 서스테이너블, 모노크롬"
19,female,INFP,"빅토리아, 코티지코어, 사이버펑크, 그런지, 서스테이너블, 모더니즘"
25,male,ESFP,"스포티, 코티지코어, 사이버펑크, 스트리트웨어, 카운트리"
23,female,INTP,"빅토리아, 사이버펑크, 고전주의, 모더니즘, 복고풍"
24,male,ISFJ,"미니멀리즘, 아르데코, 모더니즘, 스트리트웨어, 사이버펑크, 그런지"
23,female,ENFP,"코티지코어, 아르누보, 서스테이너블, 미니멀리즘, 젠더뉴트럴, "
20,male,INTJ,"아방가르드, 아르누보, 모더니즘, 서스테이너블, 미니멀리즘"
23,female,ISTJ,"코티지코어, 미니멀리즘, 팝아트, 키치, 모더니즘"
22,female,ENTJ,"로맨틱, 코티지코어, 카운트리, 미니멀리즘, 모더니즘, 모노크롬, 하이테크, 서스테이너블, 젠더뉴트럴, 고전주의"
52,male,ENFP,"사이버펑크, 아방가르드, 아르누보, 젠더뉴트럴, 그런지, 고전주의"
22,female,ENTJ,"미니멀리즘, 고전주의, 빅토리아, 사이버펑크, 스포티, 젠더뉴트럴, 모더니즘, 서스테이너블, 코티지코어, 모노크롬, 노마드"
23,female,ISFJ,"카운트리, 펑크, 로맨틱, 빅토리아, 미니멀리즘"
22,female,INFP,"미니멀리즘, 복고풍, 사이버펑크, 펑크, 보헤미안, 스포티, 빈티지, 빅토리아, 카운트리, 스트리트웨어, 고전주의, 코티지코어, 모노크롬, 피트니스, 모더니즘, 에스닉"
23,female,ISTP,"아방가르드, 고전주의, 서스테이너블, 코티지코어, 빈티지, 젠더뉴트럴, 모더니즘, 사이버펑크, 미니멀리즘, 카운트리, 모노크롬, 로맨틱, 인더스트리얼, 빅토리아, 아르누보, 에스닉, 그런지"
25,male,ISTP,"빅토리아, 복고풍, 모더니즘, 서스테이너블, 사이버펑크, 모노크롬"
23,female,ISFJ,"모더니즘, 보헤미안, 빅토리아, 미니멀리즘, 카운트리"
22,female,ISTJ,"키치, 미니멀리즘, 모더니즘, 코티지코어, 팝아트"
24,female,ISFJ,"펑크, 팝아트, 키치, 복고풍, 하이테크"
18,female,ISTP,"카운트리, 스포티, 젠더뉴트럴, 미니멀리즘, 모더니즘"
22,female,INFP,"복고풍, 보헤미안, 아르누보, 서스테이너블, 젠더뉴트럴, 카운트리"
18,female,ISTP,"스포티, 카운트리, 미니멀리즘, 모더니즘, 젠더뉴트럴"
18,female,ISTP,"카운트리, 젠더뉴트럴, 모더니즘, 스포티, 미니멀리즘"
21,female,ISFJ,"펑크, 키치, 팝아트, 복고풍, 하이테크"
50,male,ENFP,"그런지, 젠더뉴트럴, 아르누보, 고전주의, 아방가르드, 사이버펑크"
29,male,ESTJ,"스트리트웨어, 아방가르드, 스포티, 모노크롬, 하이테크, 모더니즘, 미니멀리즘, 인더스트리얼, 젠더뉴트럴"
22,male,ESFP,"스포티, 카운트리, 스트리트웨어, 코티지코어, 사이버펑크"
23,female,ISFP,"빅토리아, 미니멀리즘, 카운트리, 고전주의, 코티지코어, 스트리트웨어"
21,female,ESFP,"젠더뉴트럴, 키치, 빅토리아, 서스테이너블, 에스닉, 로맨틱, 모더니즘, 보헤미안"
20,female,ISTJ,"모노크롬, 모더니즘, 인더스트리얼, 젠더뉴트럴, 에스닉"
18,female,ENTP,"젠더뉴트럴, 복고풍, 인더스트리얼, 빅토리아, 서스테이너블, 모더니즘, 고전주의"
23,female,ISTJ,"모더니즘, 젠터 뉴트럴, 카운트리, 미니멀리즘, 빅토리아"
53,male,ENFP,"젠더뉴트럴, 아르누보, 아방가르드, 사이버펑크, 고전주의, 그런지"
57,male,ISFJ,"서스테이너블, 빅토리아, 복고풍, 빈티지, 모더니즘, 코티지코어, 젠더뉴트럴, 보헤미안"
48,female,ISFJ,"피트니스, 모더니즘, 복고풍, 인더스트리얼, 카운트리, 젠더뉴트럴, 로맨틱, 고전주의, 보헤미안, 코티지코어, 빅토리아"
21,female,INTP,"미니멀리즘, 보헤미안, 젠더뉴트럴, 모더니즘, 모노크롬, 키치"
22,female,INFP,"스트리트웨어, 팝아트, 펑크, 사이버펑크, 키치"
18,female,ENTP,"서스테이너블, 고전주의, 모더니즘, 젠더뉴트럴, 복고풍, 빅토리아, 인더스트리얼"
22,male,INFJ,"모노크롬, 빈티지, 아방가르드, 그런지, 고전주의"
25,male,ISFP,"스포티, 젠더뉴트럴, 스트리트웨어, 코티지코어, 하이테크"
25,male,ENFJ,"코티지코어, 사이버펑크, 미니멀리즘, 아르누보, 빅토리아"
26,male,ESTP,"하이테크, 모노크롬, 고전주의, 스트리트웨어, 모더니즘"
18,female,ESTP,"펑크, 그런지, 고전주의, 복고풍"
22,male,ENTP,"빈티지, 미니멀리즘, 고전주의, 모더니즘, 인더스트리얼, 하이테크, 모노크롬, 보헤미안, 노마드"
22,female,ESTJ,"모더니즘, 코티지코어, 카운트리, 서스테이너블, 빅토리아"
20,female,ENFP,"아르누보, 미니멀리즘, 젠더뉴트럴, 코티지코어, 서스테이너블"
22,female,INFJ,"고전주의, 빈티지, 복고풍, 카운트리, 미니멀리즘, 아르누보, 빅토리아, 젠더뉴트럴"
